folder_path,java_file_count
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/core extension/org/eclipse/jdt/internal/corext/refactoring/delegates,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/core extension/org/eclipse/jdt/internal/corext/refactoring/generics,7
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/core extension/org/eclipse/jdt/internal/corext/refactoring/nls,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/core extension/org/eclipse/jdt/internal/corext/refactoring/nls/changes,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/core extension/org/eclipse/jdt/internal/corext/refactoring/participants,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/core extension/org/eclipse/jdt/internal/corext/refactoring/rename,7
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/core extension/org/eclipse/jdt/internal/corext/refactoring/reorg,11
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/core extension/org/eclipse/jdt/internal/corext/refactoring/structure,20
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/core extension/org/eclipse/jdt/internal/corext/refactoring/structure/constraints,7
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/core extension/org/eclipse/jdt/internal/corext/refactoring/surround,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/core extension/org/eclipse/jdt/internal/corext/refactoring/tagging,6
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/core extension/org/eclipse/jdt/internal/corext/refactoring/typeconstraints,22
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/core extension/org/eclipse/jdt/internal/corext/refactoring/typeconstraints/types,19
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/core extension/org/eclipse/jdt/internal/corext/refactoring/typeconstraints/typesets,14
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/core extension/org/eclipse/jdt/internal/corext/refactoring/typeconstraints2,19
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/core extension/org/eclipse/jdt/internal/corext/refactoring/util,17
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/core extension/org/eclipse/jdt/internal/corext/template/java,14
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/core extension/org/eclipse/jdt/internal/corext/util,21
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/core extension/org/eclipse/jdt/internal/ui/fix,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/core extension/org/eclipse/jdt/internal/ui/refactoring/contentassist,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/proposals/org/eclipse/jdt/internal/ui/text/correction,8
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/proposals/org/eclipse/jdt/internal/ui/text/correction/proposals,37
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/proposals/org/eclipse/jdt/ui/text,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/proposals/org/eclipse/jdt/ui/text/java,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/proposals/org/eclipse/jdt/ui/text/java/correction,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/refactoring/org/eclipse/jdt/core/refactoring,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/refactoring/org/eclipse/jdt/core/refactoring/descriptors,33
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/refactoring/org/eclipse/jdt/core/refactoring/participants,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/refactoring/org/eclipse/jdt/internal/core/refactoring/descriptors,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/refactoring/org/eclipse/jdt/internal/corext/refactoring,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/refactoring/org/eclipse/jdt/internal/corext/refactoring/binary,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/refactoring/org/eclipse/jdt/internal/corext/refactoring/changes,21
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/refactoring/org/eclipse/jdt/internal/corext/refactoring/code,12
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/refactoring/org/eclipse/jdt/internal/corext/refactoring/nls,13
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/refactoring/org/eclipse/jdt/internal/corext/refactoring/participants,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/refactoring/org/eclipse/jdt/internal/corext/refactoring/rename,21
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/refactoring/org/eclipse/jdt/internal/corext/refactoring/reorg,26
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/refactoring/org/eclipse/jdt/internal/corext/refactoring/scripting,40
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/refactoring/org/eclipse/jdt/internal/corext/refactoring/sef,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/refactoring/org/eclipse/jdt/internal/corext/refactoring/structure,11
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/refactoring/org/eclipse/jdt/internal/corext/refactoring/surround,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/refactoring/org/eclipse/jdt/internal/corext/refactoring/util,8
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.core.manipulation/refactoring/org/eclipse/jdt/ui/refactoring,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.jeview/src/org/eclipse/jdt/jeview,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.jeview/src/org/eclipse/jdt/jeview/properties,7
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.jeview/src/org/eclipse/jdt/jeview/views,17
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.junit/internal compatibility/org/eclipse/jdt/internal/junit/launcher,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.junit/src/org/eclipse/jdt/internal/junit/buildpath,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.junit/src/org/eclipse/jdt/internal/junit/launcher,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.junit/src/org/eclipse/jdt/internal/junit/refactoring,8
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.junit/src/org/eclipse/jdt/internal/junit/ui,37
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.junit/src/org/eclipse/jdt/internal/junit/util,7
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.junit/src/org/eclipse/jdt/internal/junit/wizards,8
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.junit/src/org/eclipse/jdt/junit/launcher,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.junit/src/org/eclipse/jdt/junit/wizards,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.junit.core/src/org/eclipse/jdt/internal/junit,7
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.junit.core/src/org/eclipse/jdt/internal/junit/buildpath,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.junit.core/src/org/eclipse/jdt/internal/junit/launcher,12
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.junit.core/src/org/eclipse/jdt/internal/junit/model,15
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.junit.core/src/org/eclipse/jdt/internal/junit/util,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.junit.core/src/org/eclipse/jdt/junit,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.junit.core/src/org/eclipse/jdt/junit/launcher,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.junit.core/src/org/eclipse/jdt/junit/model,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.junit.runtime/src/org/eclipse/jdt/internal/junit/runner,25
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.junit.runtime/src/org/eclipse/jdt/internal/junit/runner/junit3,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.junit4.runtime/src/org/eclipse/jdt/internal/junit4/runner,7
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.junit5.runtime/src/org/eclipse/jdt/internal/junit5/runner,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/src/org/eclipse/jdt/text/tests,41
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/src/org/eclipse/jdt/text/tests/codemining,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/src/org/eclipse/jdt/text/tests/contentassist,26
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/src/org/eclipse/jdt/text/tests/folding,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/src/org/eclipse/jdt/text/tests/performance,102
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/src/org/eclipse/jdt/text/tests/semantictokens,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/src/org/eclipse/jdt/text/tests/spelling,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/src/org/eclipse/jdt/text/tests/templates,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/testResources/folderLinkTarget1/test1/test2,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/testResources/indentation/bug122261,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/testResources/indentation/bug400670_1,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/testResources/indentation/bug400670_2,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/testResources/indentation/bug424772,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/testResources/indentation/bug428384,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/testResources/indentation/bug439582_1,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/testResources/indentation/bug439582_2,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/testResources/indentation/bug439582_3,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/testResources/indentation/bug439582_4,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/testResources/indentation/bug439582_5,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/testResources/indentation/bug458763,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/testResources/indentation/emptySingleLineComment01,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/testResources/indentation/emptySingleLineComment02,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/testResources/indentation/emptySingleLineComment03,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/testResources/indentation/unchanged,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/testResources/indentation15/issue30_1,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/testResources/indentation15/issue30_2,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/testResources/indentation15/issue30_3,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/testResources/indentation15/issue30_4,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/testResources/indentation15/issue414_1,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/testResources/indentation15/issue414_2,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/testResources/indentation15/issue414_3,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/testResources/indentation15/issue414_4,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/testResources/indentation15/issue414_5,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/testResources/javaDocIndentStrategyTest1,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/testResources/semanticHighlightingTest1,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/testResources/semanticHighlightingTest1/test,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.text.tests/testResources/typingInvocationCountTest1,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/core extension/org/eclipse/jdt/internal/corext,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/core extension/org/eclipse/jdt/internal/corext/buildpath,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/core extension/org/eclipse/jdt/internal/corext/callhierarchy,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/core extension/org/eclipse/jdt/internal/corext/codemanipulation,7
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/core extension/org/eclipse/jdt/internal/corext/codemanipulation/tostringgeneration,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/core extension/org/eclipse/jdt/internal/corext/dom,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/core extension/org/eclipse/jdt/internal/corext/fix,20
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/core extension/org/eclipse/jdt/internal/corext/javadoc,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/core extension/org/eclipse/jdt/internal/corext/template/java,23
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/core extension/org/eclipse/jdt/internal/corext/util,9
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/core refactoring/org/eclipse/jdt/internal/corext/refactoring,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/core refactoring/org/eclipse/jdt/internal/corext/refactoring/reorg,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/internal compatibility/org/eclipse/jdt/internal/corext,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/internal compatibility/org/eclipse/jdt/internal/corext/dom,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/internal compatibility/org/eclipse/jdt/internal/corext/util,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/internal compatibility/org/eclipse/jdt/internal/ui/dialogs,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/internal compatibility/org/eclipse/jdt/internal/ui/refactoring,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/internal compatibility/org/eclipse/jdt/internal/ui/util,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/jar in jar loader/org/eclipse/jdt/internal/jarinjarloader,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/preview,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui,30
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/actions,48
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/browsing,21
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/callhierarchy,48
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/commands,6
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/compare,35
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/dialogs,16
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/dnd,8
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/filters,32
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/filtertable,7
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/fix,57
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/infoviews,7
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/jarimport,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/jarpackager,21
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/jarpackagerfat,16
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/javadocexport,17
/home/ishita/BugLocalization/Data-22k/Code Corpus/jdt/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/javaeditor,85
