folder_path,java_file_count
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/coyote/http11/upgrade,9
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/coyote/http2,33
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/el,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/el/lang,9
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/el/parser,60
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/el/stream,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/el/util,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/jasper,7
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/jasper/compiler,48
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/jasper/compiler/tagplugin,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/jasper/el,9
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/jasper/optimizations,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/jasper/runtime,17
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/jasper/servlet,7
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/jasper/tagplugins/jstl,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/jasper/tagplugins/jstl/core,14
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/jasper/util,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/juli,9
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/juli/logging,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/naming,18
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/naming/factory,13
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/naming/java,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat,11
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/buildutil,6
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/buildutil/translate,7
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/dbcp/dbcp2,35
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/dbcp/dbcp2/cpdsadapter,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/dbcp/dbcp2/datasources,14
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/dbcp/dbcp2/managed,13
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/dbcp/pool2,13
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/dbcp/pool2/impl,24
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/jni,10
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/bcel,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/bcel/classfile,22
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/buf,24
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/collections,6
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/compat,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/descriptor,6
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/descriptor/tagplugin,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/descriptor/tld,9
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/descriptor/web,36
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/digester,18
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/file,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/http,16
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/http/fileupload,22
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/http/fileupload/disk,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/http/fileupload/impl,10
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/http/fileupload/servlet,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/http/fileupload/util,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/http/fileupload/util/mime,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/http/parser,18
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/json,8
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/log,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/modeler,13
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/modeler/modules,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/net,30
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/net/jsse,6
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/net/openssl,10
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/net/openssl/ciphers,8
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/net/openssl/panama,8
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/openssl,10
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/res,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/scan,10
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/security,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/threads,12
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/util/xreflection,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/websocket,46
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/websocket/pojo,15
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/java/org/apache/tomcat/websocket/server,17
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/modules/cxf/src/main/java/tomcat/cxf,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/naming,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool,20
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/interceptor,13
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/jmx,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/modules/jdbc-pool/src/test/java/org/apache/tomcat/jdbc/bugs,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/modules/jdbc-pool/src/test/java/org/apache/tomcat/jdbc/pool,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/modules/jdbc-pool/src/test/java/org/apache/tomcat/jdbc/pool/interceptor,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/modules/jdbc-pool/src/test/java/org/apache/tomcat/jdbc/test,41
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/modules/jdbc-pool/src/test/java/org/apache/tomcat/jdbc/test/driver,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/modules/owb/src/main/java/org/apache/webbeans/web/tomcat,7
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/jakarta/el,36
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/jakarta/servlet,7
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/jakarta/servlet/annotation,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/jakarta/servlet/http,71
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/jakarta/servlet/jsp,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/jakarta/servlet/jsp/el,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/jakarta/servlet/resources,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/jakarta/websocket,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/ant,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/authenticator,15
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/authenticator/jaspic,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/connector,16
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/core,31
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/filters,15
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/ha/context,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/ha/session,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/loader,11
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/manager,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/mapper,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/mbeans,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/nonblocking,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/realm,16
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/servlets,19
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/session,10
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/ssi,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/startup,48
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/storeconfig,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/tribes,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/tribes/demos,7
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/tribes/group,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/tribes/group/interceptors,8
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/tribes/io,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/tribes/membership,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/tribes/membership/cloud,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/tribes/test,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/tribes/test/channel,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/tribes/test/transport,7
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/users,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/util,9
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/valves,19
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/valves/rewrite,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/webresources,30
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/catalina/webresources/war,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/coyote,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/coyote/ajp,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/coyote/http11,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/coyote/http11/filters,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/coyote/http11/upgrade,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/coyote/http2,40
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/el,21
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/el/lang,8
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/el/parser,27
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/el/stream,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/el/util,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/jasper,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/jasper/compiler,25
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/jasper/el,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/jasper/optimizations,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/jasper/runtime,11
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/jasper/servlet,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/jasper/tagplugins/jstl/core,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/jasper/util,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/juli,9
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/naming,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/naming/factory,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/naming/resources,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/tomcat/buildutil/translate,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/tomcat/jni,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/tomcat/unittest,14
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/tomcat/unittest/tags,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/tomcat/util,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/tomcat/util/bcel,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/tomcat/util/buf,24
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/tomcat/util/collections,6
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/tomcat/util/descriptor,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/tomcat/util/descriptor/tld,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/tomcat/util/descriptor/web,9
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/tomcat/util/digester,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/tomcat/util/file,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/tomcat/util/http,17
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/tomcat/util/http/parser,13
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/tomcat/util/json,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/tomcat/util/net,13
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/tomcat/util/net/jsse,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/tomcat/util/net/openssl,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/tomcat/util/net/openssl/ciphers,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/tomcat/util/res,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/tomcat/util/scan,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/tomcat/util/security,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/tomcat/util/threads,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/tomcat/websocket,29
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/tomcat/websocket/pojo,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/org/apache/tomcat/websocket/server,13
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/util,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/util/a,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/util/b,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/test/webapp/WEB-INF/classes/org/apache/tomcat,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/webapps/docs/appdev/sample/src/mypackage,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/webapps/examples/WEB-INF/classes,7
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/webapps/examples/WEB-INF/classes/async,7
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/webapps/examples/WEB-INF/classes/checkbox,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/webapps/examples/WEB-INF/classes/colors,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/webapps/examples/WEB-INF/classes/compressionFilters,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/webapps/examples/WEB-INF/classes/dates,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/webapps/examples/WEB-INF/classes/error,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/webapps/examples/WEB-INF/classes/examples,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/webapps/examples/WEB-INF/classes/filters,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/webapps/examples/WEB-INF/classes/jsp2/examples,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/webapps/examples/WEB-INF/classes/jsp2/examples/el,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/webapps/examples/WEB-INF/classes/jsp2/examples/simpletag,6
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/webapps/examples/WEB-INF/classes/listeners,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/webapps/examples/WEB-INF/classes/nonblocking,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/webapps/examples/WEB-INF/classes/num,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/webapps/examples/WEB-INF/classes/sessions,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/webapps/examples/WEB-INF/classes/trailers,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/webapps/examples/WEB-INF/classes/util,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/webapps/examples/WEB-INF/classes/validators,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/tomcat/webapps/examples/WEB-INF/classes/websocket,1
