folder_path,java_file_count
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/internal/ui/views,13
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/internal/ui/views/actions,48
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/internal/ui/views/dialogs/provider,8
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/internal/ui/views/memento,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/internal/ui/views/outline,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/internal/ui/views/property/widgets,16
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/internal/ui/wizards,14
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/ui,8
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/ui/actions,22
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/ui/actions/cheatsheets,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/ui/dialogs,37
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/ui/dialogs/properties,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/ui/editors,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/ui/expressions,6
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/ui/extensions,19
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/ui/newelement,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/ui/odadatasource/wizards,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/ui/parameters,17
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/ui/parameters/node,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/ui/preferences,39
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/ui/scripts,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/ui/templates,8
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/ui/util,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/ui/views,11
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/ui/views/attributes/providers,9
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/ui/widget,18
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.cubebuilder/src/org/eclipse/birt/report/designer/ui/cubebuilder,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.cubebuilder/src/org/eclipse/birt/report/designer/ui/cubebuilder/action,6
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.cubebuilder/src/org/eclipse/birt/report/designer/ui/cubebuilder/attributes,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.cubebuilder/src/org/eclipse/birt/report/designer/ui/cubebuilder/attributes/page,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.cubebuilder/src/org/eclipse/birt/report/designer/ui/cubebuilder/attributes/provider,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.cubebuilder/src/org/eclipse/birt/report/designer/ui/cubebuilder/dialog,10
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.cubebuilder/src/org/eclipse/birt/report/designer/ui/cubebuilder/joins,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.cubebuilder/src/org/eclipse/birt/report/designer/ui/cubebuilder/joins/action,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.cubebuilder/src/org/eclipse/birt/report/designer/ui/cubebuilder/joins/commands,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.cubebuilder/src/org/eclipse/birt/report/designer/ui/cubebuilder/joins/editparts,9
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.cubebuilder/src/org/eclipse/birt/report/designer/ui/cubebuilder/joins/editpolicies,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.cubebuilder/src/org/eclipse/birt/report/designer/ui/cubebuilder/joins/figures,10
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.cubebuilder/src/org/eclipse/birt/report/designer/ui/cubebuilder/nls,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.cubebuilder/src/org/eclipse/birt/report/designer/ui/cubebuilder/page,9
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.cubebuilder/src/org/eclipse/birt/report/designer/ui/cubebuilder/provider,18
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.cubebuilder/src/org/eclipse/birt/report/designer/ui/cubebuilder/util,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.data/src/org/eclipse/birt/report/designer/data/ui/actions,7
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.data/src/org/eclipse/birt/report/designer/data/ui/dataset,39
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.data/src/org/eclipse/birt/report/designer/data/ui/datasource,8
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.data/src/org/eclipse/birt/report/designer/data/ui/function/layout,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.data/src/org/eclipse/birt/report/designer/data/ui/providers,6
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.data/src/org/eclipse/birt/report/designer/data/ui/util,10
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.editor.script/src/org/eclipse/birt/report/designer/ui/editor/pages/script,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.editor.script/src/org/eclipse/birt/report/designer/ui/editor/script,6
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.editor.xml.wtp/src/org/eclipse/birt/report/designer/ui/editor/pages/xml,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.editors/src/org/eclipse/birt/report/designer/internal/ui/editors,8
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.editors/src/org/eclipse/birt/report/designer/internal/ui/editors/schematic,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.editors/src/org/eclipse/birt/report/designer/internal/ui/editors/wizards,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.editors/src/org/eclipse/birt/report/designer/internal/ui/extension,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.editors/src/org/eclipse/birt/report/designer/internal/ui/views/data,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.editors/src/org/eclipse/birt/report/designer/internal/ui/views/outline,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.editors/src/org/eclipse/birt/report/designer/internal/ui/views/property,7
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.editors/src/org/eclipse/birt/report/designer/ui/editors,10
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.editors/src/org/eclipse/birt/report/designer/ui/editors/actions,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.editors/src/org/eclipse/birt/report/designer/ui/editors/extension,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.editors.schematic/src/org/eclipse/birt/report/designer/internal/ui/editors/layout,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.editors.schematic/src/org/eclipse/birt/report/designer/internal/ui/editors/script,7
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.editors.schematic/src/org/eclipse/birt/report/designer/internal/ui/editors/xml,11
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.editors.schematic/src/org/eclipse/birt/report/designer/ui/actions/cheatsheets,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.editors.schematic/src/org/eclipse/birt/report/designer/ui/editors/pages,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.editors.schematic/src/org/eclipse/birt/report/designer/ui/editors/schematic,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.editors.schematic/src/org/eclipse/birt/report/designer/ui/editors/schematic/action,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.ide/src/org/eclipse/birt/report/designer/internal/ui/ide/adapters,29
/home/ishita/BugLocalization/Data-22k/Code Corpus/birt/UI/org.eclipse.birt.report.designer.ui.ide/src/org/eclipse/birt/report/designer/internal/ui/ide/dialog,2
