folder_path,java_file_count
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.model.workbench/src/org/eclipse/e4/ui/model/application/ui/basic/util,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.model.workbench/src/org/eclipse/e4/ui/model/application/ui/impl,10
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.model.workbench/src/org/eclipse/e4/ui/model/application/ui/menu,25
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.model.workbench/src/org/eclipse/e4/ui/model/application/ui/menu/impl,22
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.model.workbench/src/org/eclipse/e4/ui/model/application/ui/menu/util,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.model.workbench/src/org/eclipse/e4/ui/model/application/ui/util,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.model.workbench/src/org/eclipse/e4/ui/model/application/util,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.model.workbench/src/org/eclipse/e4/ui/model/fragment,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.model.workbench/src/org/eclipse/e4/ui/model/fragment/impl,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.model.workbench/src/org/eclipse/e4/ui/model/fragment/util,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.model.workbench/src/org/eclipse/e4/ui/model/internal,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.progress/src/org/eclipse/e4/ui/progress,12
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.progress/src/org/eclipse/e4/ui/progress/internal,42
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.progress/src/org/eclipse/e4/ui/progress/internal/legacy,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.services/src/org/eclipse/e4/ui/internal/services,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.services/src/org/eclipse/e4/ui/services,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.services/src/org/eclipse/e4/ui/services/events,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.services/src/org/eclipse/e4/ui/services/help,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.services/src/org/eclipse/e4/ui/services/internal/events,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.swt.gtk/src/org/eclipse/e4/ui/swt/internal/gtk,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.swt.win32/src/org/eclipse/e4/ui/swt/internal/win32,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.widgets/src/org/eclipse/e4/ui/widgets,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.workbench/src/org/eclipse/e4/ui/internal,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.workbench/src/org/eclipse/e4/ui/internal/workbench,46
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.workbench/src/org/eclipse/e4/ui/internal/workbench/addons,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.workbench/src/org/eclipse/e4/ui/internal/workbench/handlers,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.workbench/src/org/eclipse/e4/ui/workbench,7
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.workbench/src/org/eclipse/e4/ui/workbench/lifecycle,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.workbench/src/org/eclipse/e4/ui/workbench/modeling,12
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.workbench.addons.swt/src/org/eclipse/e4/ui/workbench/addons/cleanupaddon,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.workbench.addons.swt/src/org/eclipse/e4/ui/workbench/addons/dndaddon,13
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.workbench.addons.swt/src/org/eclipse/e4/ui/workbench/addons/minmax,6
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.workbench.addons.swt/src/org/eclipse/e4/ui/workbench/addons/splitteraddon,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.workbench.addons.swt/src/org/eclipse/e4/ui/workbench/addons/swt,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.workbench.renderers.swt/src/org/eclipse/e4/ui/internal/workbench/renderers/swt,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.workbench.renderers.swt/src/org/eclipse/e4/ui/workbench/renderers/swt,35
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.workbench.renderers.swt.cocoa/src/org/eclipse/e4/ui/swt/internal/cocoa,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.workbench.renderers.swt.cocoa/src/org/eclipse/e4/ui/workbench/renderers/swt/cocoa,8
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.workbench.swt/src/org/eclipse/e4/ui/internal/workbench/swt,21
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.workbench.swt/src/org/eclipse/e4/ui/internal/workbench/swt/handlers,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.workbench.swt/src/org/eclipse/e4/ui/workbench/swt,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.workbench.swt/src/org/eclipse/e4/ui/workbench/swt/factories,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.workbench.swt/src/org/eclipse/e4/ui/workbench/swt/internal/copy,7
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.workbench.swt/src/org/eclipse/e4/ui/workbench/swt/util,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.workbench3/src/org/eclipse/ui/testing,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.e4.ui.workbench3/src/org/eclipse/ui/testing/dumps,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.jface/src/org/eclipse/jface/action,36
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.jface/src/org/eclipse/jface/bindings,10
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.jface/src/org/eclipse/jface/bindings/keys,9
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.jface/src/org/eclipse/jface/bindings/keys/formatting,6
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.jface/src/org/eclipse/jface/commands,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.jface/src/org/eclipse/jface/contexts,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.jface/src/org/eclipse/jface/dialogs,39
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.jface/src/org/eclipse/jface/fieldassist,19
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.jface/src/org/eclipse/jface/internal,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.jface/src/org/eclipse/jface/internal/provisional/action,6
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.jface/src/org/eclipse/jface/layout,11
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.jface/src/org/eclipse/jface/menus,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.jface/src/org/eclipse/jface/operation,6
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.jface/src/org/eclipse/jface/preference,32
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.jface/src/org/eclipse/jface/resource,26
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.jface/src/org/eclipse/jface/util,23
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.jface/src/org/eclipse/jface/viewers,133
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.jface/src/org/eclipse/jface/viewers/deferred,11
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.jface/src/org/eclipse/jface/viewers/internal,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.jface/src/org/eclipse/jface/widgets,23
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.jface/src/org/eclipse/jface/window,7
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.jface/src/org/eclipse/jface/wizard,10
/home/ishita/BugLocalization/Data-22k/Code Corpus/eclipse/bundles/org.eclipse.jface.databinding/src/org/eclipse/jface/databinding/dialog,5
