folder_path,java_file_count
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/build/src/main/java/org/aspectj/internal/tools/build,9
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/build/src/test/java/org/aspectj/build,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/build/src/test/java/org/aspectj/internal/build,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/build/src/test/java/org/aspectj/internal/tools/build,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/examples/bean,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/examples/coordination,8
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/examples/introduction,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/examples/ltw,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/examples/observer,8
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/examples/spacewar,19
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/examples/telecom,13
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/examples/tjp,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/examples/tracing,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/examples/tracing/lib,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/examples/tracing/version1,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/examples/tracing/version2,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/examples/tracing/version3,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/aopalliance/src/org/aspectj/aopalliance,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/aopalliance/testsrc/org/aspectj/aopalliance/tests,13
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/api-clients/org/aspectj/samples,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/common/caching,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/common/com/company/app,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/common/com/company/lib,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/common/declares,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/common/language,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/common/libraries,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/common/org/aspectj/langlib,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/common/tracing,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/inoculated/src,6
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/inoculated/src/com/xerox/printing,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/testsrc/org/aspectj/langlib,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/abstractFactory/aspectj,6
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/abstractFactory/java,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/adapter/aspectj,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/adapter/java,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/bridge/aspectj,8
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/bridge/java,7
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/builder/aspectj,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/builder/java,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/chainOfResponsibility/aspectj,6
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/chainOfResponsibility/java,6
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/command/aspectj,6
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/command/java,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/composite/aspectj,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/composite/java,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/decorator/aspectj,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/decorator/java,6
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/facade/aspectj,6
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/facade/java,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/factoryMethod/aspectj,6
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/factoryMethod/java,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/flyweight/aspectj,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/flyweight/java,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/interpreter/aspectj,10
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/interpreter/java,9
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/iterator/aspectj,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/iterator/java,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/mediator/aspectj,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/mediator/java,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/memento/aspectj,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/memento/java,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/observer/aspectj,6
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/observer/java,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/prototype/aspectj,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/prototype/java,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/proxy/aspectj,6
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/proxy/java,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/singleton/aspectj,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/singleton/java,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/state/aspectj,7
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/state/java,7
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/strategy/aspectj,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/strategy/java,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/templateMethod/aspectj,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/templateMethod/java,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/visitor/aspectj,7
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/examples/visitor/java,7
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/sandbox/ubc-design-patterns/src/ca/ubc/cs/spl/aspectPatterns/patternLibrary,18
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/teaching/demos/figures/scratch,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/teaching/demos/figures/src/figures,9
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/teaching/demos/figures/src/figures/gui,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/teaching/demos/figures/src/figures/support,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/teaching/demos/figures/src-fresh/figures,9
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/teaching/demos/figures/src-fresh/figures/gui,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/teaching/demos/figures/src-fresh/figures/support,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/teaching/demos/spacewar/src/coordination,8
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/teaching/demos/spacewar/src/spacewar,19
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/teaching/exercises/answers,20
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/teaching/exercises/figures,7
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/teaching/exercises/figures/gui,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/teaching/exercises/support,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/teaching/exercises/tests,17
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/test/antScriptTest/ec/inpathDirSrc,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/test/antScriptTest/ec/int/src/org/smart/persist,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/test/antScriptTest/ec/module/src/org/smart/app,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/test/antScriptTest/ec/project/src/org/smart/app,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/docs/test/antScriptTest/ec/project/testsrc/org/smart/app,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/loadtime/src/main/java/org/aspectj/weaver/loadtime,10
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/loadtime/src/test/java/org/aspectj/loadtime,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/loadtime/src/test/java/org/aspectj/weaver/loadtime,5
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/loadtime/src/test/java/org/aspectj/weaver/loadtime/test,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/loadtime/src/test/java/testdata,4
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/loadtime/src/test/java/testdata/sub,2
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/org.aspectj.ajdt.core/src/main/java/org/aspectj/ajdt/ajc,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/org.aspectj.ajdt.core/src/main/java/org/aspectj/ajdt/core,1
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/org.aspectj.ajdt.core/src/main/java/org/aspectj/ajdt/core/dom,3
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/org.aspectj.ajdt.core/src/main/java/org/aspectj/ajdt/internal/compiler,18
/home/ishita/BugLocalization/Data-22k/Code Corpus/aspectj/org.aspectj.ajdt.core/src/main/java/org/aspectj/ajdt/internal/compiler/ast,34
